data,produto,segmento,saldo_inicial,taxa_contratual,taxa_mercado,incentivo_refinanciamento,tam_realizada,principal_antecipado
2020-07-31,Credito_Pessoal,PJ,114414627.63223068,0.22,0.0789376216979505,0.1410623783020494,0.0187312945995354,2143134.0966754584
2020-08-31,Credito_Pessoal,PJ,113911948.1530548,0.22,0.0889962114228459,0.1310037885771541,0.0140228561765557,1597370.865741565
2020-09-30,Credito_Pessoal,PJ,115989450.993426,0.22,0.0908618786753766,0.1291381213246234,0.0102714870844858,1191384.1478155823
2020-10-31,Credito_Pessoal,PJ,115469596.69568056,0.22,0.0791643026828557,0.1408356973171442,0.0171012330263445,1974672.480550856
2020-11-30,Credito_Pessoal,PJ,114916157.84135456,0.22,0.0712538475945344,0.1487461524054656,0.015039669900729,1728301.0801940456
2020-12-31,Credito_Pessoal,PJ,114777714.01384442,0.22,0.0646240519261123,0.1553759480738876,0.0171596305034882,1969543.162512612
2021-01-31,Credito_Pessoal,PJ,114142795.50630178,0.22,0.0784904689484636,0.1415095310515363,0.0162073883100505,1849956.60956533
2021-02-28,Credito_Pessoal,PJ,114607709.62532602,0.22,0.0774957360742573,0.1425042639257426,0.0149282010940944,1710886.9362204513
2021-03-31,Credito_Pessoal,PJ,114406763.86835344,0.22,0.080496116512525,0.1395038834874749,0.0166684425919188,1906982.575666863
2021-04-30,Credito_Pessoal,PJ,113499610.48872818,0.22,0.0944614789012068,0.1255385210987932,0.0153746262831662,1745014.0945491344
2021-05-31,Credito_Pessoal,PJ,113837753.97211108,0.22,0.0915950051152424,0.1284049948847575,0.014872094005781,1693005.7784802106
2021-06-30,Credito_Pessoal,PJ,113954784.64857866,0.22,0.0878450086562747,0.1321549913437252,0.0150462119700237,1714587.8448209192
2021-07-31,Credito_Pessoal,PJ,113781176.38005511,0.22,0.078356620905947,0.1416433790940529,0.016392925826977,1865206.3849044356
2021-08-31,Credito_Pessoal,PJ,114921154.68251194,0.22,0.075494521880862,0.1445054781191379,0.0129439935657574,1487538.6867798504
2021-09-30,Credito_Pessoal,PJ,115773254.75776649,0.22,0.0927868550490765,0.1272131449509235,0.0122004124751354,1412481.4616336902
2021-10-31,Credito_Pessoal,PJ,116616614.43765974,0.22,0.1001910447448414,0.1198089552551585,0.0165376020024154,1928559.156439151
2021-11-30,Credito_Pessoal,PJ,117044116.96133326,0.22,0.1129682160963888,0.1070317839036112,0.0081550373538591,954499.1458691304
2021-12-31,Credito_Pessoal,PJ,118407414.757477,0.22,0.1242698551561028,0.0957301448438971,0.015992634715573,1893646.53183168
2022-01-31,Credito_Pessoal,PJ,118358650.90664664,0.22,0.1417205588133503,0.0782794411866496,0.0153525201531602,1817103.573345148
2022-02-28,Credito_Pessoal,PJ,118058466.45449512,0.22,0.1323462878011676,0.0876537121988323,0.0104440923073598,1233013.521316088
2022-03-31,Credito_Pessoal,PJ,118924271.2463619,0.22,0.13633677105586,0.08366322894414,0.0097952686014492,1164895.1800897263
2022-04-30,Credito_Pessoal,PJ,119591536.35724664,0.22,0.1438972694672427,0.0761027305327572,0.0166819869628147,1995024.4503745728
2022-05-31,Credito_Pessoal,PJ,118259677.87284967,0.22,0.1541886637996614,0.0658113362003386,0.0089166048489022,1054474.817150668
2022-06-30,Credito_Pessoal,PJ,118482780.48408592,0.22,0.1399994034372261,0.0800005965627738,0.0118084028111556,1399092.3981418237
2022-07-31,Credito_Pessoal,PJ,118827686.33599174,0.22,0.1379858995795868,0.0820141004204132,0.0145853536461316,1733143.8281620485
2022-08-31,Credito_Pessoal,PJ,119762586.33819388,0.22,0.1372851417505953,0.0827148582494046,0.0116356897192335,1393520.2946041448
2022-09-30,Credito_Pessoal,PJ,120471007.26363046,0.22,0.1502787596413933,0.0697212403586066,0.0103330155306451,1244828.7890475562
2022-10-31,Credito_Pessoal,PJ,120622790.82586356,0.22,0.1544238274525529,0.0655761725474471,0.0115122120958361,1388635.1515790198
2022-11-30,Credito_Pessoal,PJ,120455724.6962331,0.22,0.1421471549925718,0.0778528450074281,0.0129262798518679,1557044.407183068
2022-12-31,Credito_Pessoal,PJ,121728980.0405332,0.22,0.1185963158209373,0.1014036841790626,0.0137780492226306,1677187.87881909
2023-01-31,Credito_Pessoal,PJ,121928443.02044074,0.22,0.1073196719730987,0.1126803280269012,0.0159282611190549,1942108.0782693904
2023-02-28,Credito_Pessoal,PJ,119983272.08310089,0.22,0.0984459555304342,0.1215540444695657,0.0169476056886231,2033429.1844951787
2023-03-31,Credito_Pessoal,PJ,119870495.10011785,0.22,0.0901472476762142,0.1298527523237858,0.0168312615234513,2017571.651975675
2023-04-30,Credito_Pessoal,PJ,120347496.20717064,0.22,0.0882742986574577,0.1317257013425422,0.0166153372508762,1999614.236780692
2023-05-31,Credito_Pessoal,PJ,119549737.17073414,0.22,0.098958165324491,0.121041834675509,0.0150756700701337,1802292.3945571943
2023-06-30,Credito_Pessoal,PJ,119794733.61503352,0.22,0.1024463281567644,0.1175536718432355,0.0145072217562133,1737888.7657797944
2023-07-31,Credito_Pessoal,PJ,120170188.40635328,0.22,0.11189893458035,0.1081010654196499,0.015251153204142,1832733.953955908
2023-08-31,Credito_Pessoal,PJ,119577230.26527348,0.22,0.1142681799733235,0.1057318200266764,0.0122177762011105,1460967.8381297686
2023-09-30,Credito_Pessoal,PJ,121019213.21617648,0.22,0.113617952776971,0.106382047223029,0.0072130607577054,872918.9377779876
2023-10-31,Credito_Pessoal,PJ,122272046.95494452,0.22,0.1111732931762543,0.1088267068237456,0.0105007720135899,1283950.8887088343
2023-11-30,Credito_Pessoal,PJ,122728598.79710452,0.22,0.1161805828118876,0.1038194171881123,0.0101338129399173,1243708.662588023
2023-12-31,Credito_Pessoal,PJ,123366204.63352618,0.22,0.1161740455114399,0.10382595448856,0.0179993629720475,2220513.095682729
2024-01-31,Credito_Pessoal,PJ,122260590.2850194,0.22,0.105736881701307,0.1142631182986929,0.0160984287583911,1968203.402662237
2024-02-29,Credito_Pessoal,PJ,121381032.68324272,0.22,0.1041693781956079,0.115830621804392,0.0241671004990693,2933427.615536744
2024-03-31,Credito_Pessoal,PJ,120123967.27384104,0.22,0.1009343904716442,0.1190656095283557,0.0202465055874988,2432090.574602349
2024-04-30,Credito_Pessoal,PJ,119409928.64046434,0.22,0.1138523668180268,0.1061476331819731,0.0169065182691462,2018806.1400774545
2024-05-31,Credito_Pessoal,PJ,119226517.04775678,0.22,0.1236816200920791,0.0963183799079208,0.0240913784754833,2872331.1465111724
2024-06-30,Credito_Pessoal,PJ,119328635.54592758,0.22,0.1199635396221052,0.1000364603778947,0.0150365097448596,1794286.1912271478
2024-07-31,Credito_Pessoal,PJ,119987651.2268436,0.22,0.1225427514126278,0.0974572485873721,0.013935294650243,1672063.2742366632
2024-08-31,Credito_Pessoal,PJ,119072130.6054146,0.22,0.1077782940309359,0.112221705969064,0.0187166955114032,2228636.8124355795
2024-09-30,Credito_Pessoal,PJ,119655558.7856295,0.22,0.1052851012372768,0.1147148987627231,0.0186646912200498,2233334.057496292
2024-10-31,Credito_Pessoal,PJ,119093319.0536795,0.22,0.1038524837720276,0.1161475162279723,0.0159865274977711,1903888.6198524812
2024-11-30,Credito_Pessoal,PJ,119714266.3213877,0.22,0.112814035283119,0.1071859647168809,0.0175765646430497,2104165.540693149
2024-12-31,Credito_Pessoal,PJ,119334554.5507866,0.22,0.1074165953060957,0.1125834046939043,0.0138739913980055,1655646.583322433
2025-01-31,Credito_Pessoal,PJ,119758620.6033636,0.22,0.0976138849209467,0.1223861150790532,0.0222073576695001,2659522.521744864
2025-02-28,Credito_Pessoal,PJ,118260786.27929482,0.22,0.0886099860517939,0.131390013948206,0.0223790167653178,2646560.1188240093
2025-03-31,Credito_Pessoal,PJ,117846305.3470644,0.22,0.08717719754699,0.1328228024530099,0.0230114054719281,2711809.1157099474
2025-04-30,Credito_Pessoal,PJ,117744879.08115776,0.22,0.080778045531546,0.1392219544684539,0.0195158716375293,2297893.9461242952
2025-05-31,Credito_Pessoal,PJ,116315113.554918,0.22,0.076485492893108,0.1435145071068919,0.0194437382788729,2261600.625839217
2025-06-30,Credito_Pessoal,PJ,116675902.05134767,0.22,0.0719191271210142,0.1480808728789857,0.0186965092805908,2181432.0855243346
2025-07-31,Credito_Pessoal,PJ,116008639.639123,0.22,0.0758413359647896,0.1441586640352103,0.0142628106539676,1654609.2613971822
2025-08-31,Credito_Pessoal,PJ,117580883.66591148,0.22,0.0673585018049363,0.1526414981950636,0.0206573898543648,2428914.153307458
2025-09-30,Credito_Pessoal,PJ,117690896.69949634,0.22,0.0628865763222121,0.1571134236777879,0.0210127855542826,2473013.574037746
2025-10-31,Credito_Pessoal,PJ,117621578.97853898,0.22,0.0803194130392986,0.1396805869607013,0.017204628938791,2023635.6215204685
2025-11-30,Credito_Pessoal,PJ,117483308.48413296,0.22,0.0787228175078631,0.1412771824921369,0.0175743867047145,2064697.0946494264
2025-12-31,Credito_Pessoal,PJ,119262929.91757403,0.22,0.072903489046001,0.1470965109539989,0.0213822374021552,2550108.2807741677
2026-01-31,Credito_Pessoal,PJ,118388161.32785387,0.22,0.0817163172857813,0.1382836827142186,0.0216274295649354,2560431.620440379
2026-02-28,Credito_Pessoal,PJ,117120121.46491408,0.22,0.104488355757868,0.1155116442421319,0.0235906829252365,2762943.649643976
2026-03-31,Credito_Pessoal,PJ,115894429.44820511,0.22,0.0963472776309135,0.1236527223690864,0.021838543590368,2530965.549385458
2026-04-30,Credito_Pessoal,PJ,116109648.23963983,0.22,0.0982540947284184,0.1217459052715815,0.0211653931510429,2457506.353621276
2026-05-31,Credito_Pessoal,PJ,115718270.88029233,0.22,0.1017350586372507,0.1182649413627492,0.0192895683605716,2232155.4967125477
2026-06-30,Credito_Pessoal,PJ,115446606.6157588,0.22,0.1116009192758054,0.1083990807241945,0.0162288652877995,1873567.426700742
2026-07-31,Credito_Pessoal,PJ,115258400.78821927,0.22,0.1059432458365016,0.1140567541634983,0.0207090478506039,2386891.737107316
2019-01-31,Veiculos,PF_A,112456355.8139254,0.16,0.0924961687990007,0.0675038312009992,0.0117594858799061,1322428.9282995611
2019-02-28,Veiculos,PF_A,113904186.36211388,0.16,0.1001758067026001,0.0598241932973998,0.015010518988324,1709760.952238113
2019-03-31,Veiculos,PF_A,114586655.83463834,0.16,0.0954851185884015,0.0645148814115985,0.0132270898874214,1515647.9966237848
2019-04-30,Veiculos,PF_A,115472361.56713562,0.16,0.0868655878810023,0.0731344121189976,0.0125112127223321,1444699.2791164815
2019-05-31,Veiculos,PF_A,115845932.46607707,0.16,0.0867052634621955,0.0732947365378045,0.0158221954107476,1832936.9810185449
2019-06-30,Veiculos,PF_A,116624989.8603019,0.16,0.0872792912898914,0.0727207087101086,0.0099084679077295,1155574.9692700808
2019-07-31,Veiculos,PF_A,116870546.3739958,0.16,0.0909218954516554,0.0690781045483445,0.0114164416549341,1334245.7738590047
2019-08-31,Veiculos,PF_A,118744593.26240546,0.16,0.1046136604909653,0.0553863395090346,0.0048022166518007,570237.2630760266
2019-09-30,Veiculos,PF_A,120369189.0570288,0.16,0.1246573174034435,0.0353426825965564,0.0046804526268605,563382.2871150405
2019-10-31,Veiculos,PF_A,121361775.07444587,0.16,0.1253185137590496,0.0346814862409503,0.0074377673217275,902660.6447555616
2019-11-30,Veiculos,PF_A,122164758.5892845,0.16,0.1216298544136267,0.0383701455863732,0.0079677188860343,973374.454219672
2019-12-31,Veiculos,PF_A,123196429.07732828,0.16,0.1096420237908731,0.0503579762091268,0.0096833396559711,1192952.867158532
2020-01-31,Veiculos,PF_A,122979756.04077184,0.16,0.1128400097898549,0.047159990210145,0.0137792734439156,1694571.686551832
2020-02-29,Veiculos,PF_A,123812194.87122422,0.16,0.0989146215945571,0.0610853784054428,0.0155051092869521,1919721.612535744
2020-03-31,Veiculos,PF_A,122813959.11130364,0.16,0.0961031752114358,0.0638968247885642,0.0145811048687742,1790763.2171512686
2020-04-30,Veiculos,PF_A,123496381.0932172,0.16,0.0988610561923262,0.0611389438076737,0.0108223822649303,1336525.0445263127
2020-05-31,Veiculos,PF_A,124166277.3224184,0.16,0.0743415384438752,0.0856584615561247,0.0138488410800915,1719559.04214475
2020-06-30,Veiculos,PF_A,125736223.74127144,0.16,0.0610853261229509,0.098914673877049,0.0187461205251543,2357066.4046316515
2020-07-31,Veiculos,PF_A,124214107.86130863,0.16,0.0789376216979505,0.0810623783020494,0.0180985602124429,2248096.510362777
2020-08-31,Veiculos,PF_A,123325353.34613857,0.16,0.0889962114228459,0.0710037885771541,0.0129798597428789,1600745.7891738634
2020-09-30,Veiculos,PF_A,124403956.1435693,0.16,0.0908618786753766,0.0691381213246234,0.0076590617123728,952817.5773669274
2020-10-31,Veiculos,PF_A,125796426.02188976,0.16,0.0791643026828557,0.0808356973171442,0.0108492566707946,1364797.7141801086
2020-11-30,Veiculos,PF_A,126819659.3109523,0.16,0.0712538475945344,0.0887461524054656,0.0129014499002794,1636157.4809707657
2020-12-31,Veiculos,PF_A,128020939.4697407,0.16,0.0646240519261123,0.0953759480738876,0.0139110557422984,1780906.4251449744
2021-01-31,Veiculos,PF_A,128122521.19599731,0.16,0.0784904689484636,0.0815095310515363,0.0166307324457351,2130771.370283659
2021-02-28,Veiculos,PF_A,128398027.00111468,0.16,0.0774957360742573,0.0825042639257426,0.0165118401289156,2120087.694710601
2021-03-31,Veiculos,PF_A,127812728.63582306,0.16,0.080496116512525,0.0795038834874749,0.0121570760557523,1553829.0629189324
2021-04-30,Veiculos,PF_A,127861494.07262725,0.16,0.0944614789012068,0.0655385210987932,0.0121123086092949,1548697.875453204
2021-05-31,Veiculos,PF_A,128863135.68523107,0.16,0.0915950051152424,0.0684049948847575,0.0155442598188205,2003082.0621591613
2021-06-30,Veiculos,PF_A,128751462.42039923,0.16,0.0878450086562747,0.0721549913437252,0.0159065970276843,2047997.629446342
2021-07-31,Veiculos,PF_A,129661393.36658847,0.16,0.078356620905947,0.0816433790940529,0.0125071000366445,1621688.0177266393
2021-08-31,Veiculos,PF_A,129464381.10878173,0.16,0.075494521880862,0.0845054781191379,0.0152767195031682,1977791.0358501328
2021-09-30,Veiculos,PF_A,129443877.92721169,0.16,0.0927868550490765,0.0672131449509235,0.0103482016881328,1339511.356084834
2021-10-31,Veiculos,PF_A,129866643.05320226,0.16,0.1001910447448414,0.0598089552551585,0.0076320106919976,991143.6083158808
2021-11-30,Veiculos,PF_A,129847451.84366567,0.16,0.1129682160963888,0.0470317839036112,0.0114040778431098,1480790.4485546264
2021-12-31,Veiculos,PF_A,129818280.65738344,0.16,0.1242698551561028,0.0357301448438971,0.0177926367631258,2309809.5129503547
2022-01-31,Veiculos,PF_A,128748219.63660432,0.16,0.1417205588133503,0.0182794411866496,0.0069533102837455,895226.3196131317
2022-02-28,Veiculos,PF_A,130210090.4179206,0.16,0.1323462878011676,0.0276537121988323,0.015214557236917,1981088.8734875985
2022-03-31,Veiculos,PF_A,130274214.30429327,0.16,0.13633677105586,0.0236632289441399,0.0128503997871165,1674075.7357626709
2022-04-30,Veiculos,PF_A,129309655.37630951,0.16,0.1438972694672427,0.0161027305327572,0.0090044357753048,1164360.4869627887
2022-05-31,Veiculos,PF_A,129393763.87895042,0.16,0.1541886637996614,0.0058113362003386,0.0046110655471506,596643.1266383698
2022-06-30,Veiculos,PF_A,130879006.91612875,0.16,0.1399994034372261,0.0200005965627738,0.0035929667397403,470243.9187798976
2022-07-31,Veiculos,PF_A,131483225.82108766,0.16,0.1379858995795868,0.0220141004204132,0.0069778615401912,917471.7446372486
2022-08-31,Veiculos,PF_A,131983853.99128464,0.16,0.1372851417505953,0.0227148582494046,0.008621861942913,1137946.5678064527
2022-09-30,Veiculos,PF_A,133059813.55780992,0.16,0.1502787596413933,0.0097212403586066,0.008817771286355,1173291.0033578118
2022-10-31,Veiculos,PF_A,134413191.167351,0.16,0.1544238274525529,0.0055761725474471,0.0094545515186814,1270816.440682092
2022-11-30,Veiculos,PF_A,135141031.84666258,0.16,0.1421471549925718,0.0178528450074281,0.0088298379524873,1193273.4119379644
2022-12-31,Veiculos,PF_A,136305818.02606806,0.16,0.1185963158209373,0.0414036841790626,0.0108383627942213,1477331.9067296388
2023-01-31,Veiculos,PF_A,136550450.10239646,0.16,0.1073196719730987,0.0526803280269012,0.0113297133457646,1547077.4568952909
2023-02-28,Veiculos,PF_A,136431081.7666702,0.16,0.0984459555304342,0.0615540444695657,0.0144793355505173,1975431.4124196933
2023-03-31,Veiculos,PF_A,136389839.73239088,0.16,0.0901472476762142,0.0698527523237858,0.0125332307628352,1709405.3350721688
2023-04-30,Veiculos,PF_A,136216863.0237915,0.16,0.0882742986574577,0.0717257013425422,0.0110095960686644,1499692.6396325375
2023-05-31,Veiculos,PF_A,137402359.32302502,0.16,0.098958165324491,0.061041834675509,0.01285905425436,1766864.3932118472
2023-06-30,Veiculos,PF_A,137031534.9161119,0.16,0.1024463281567644,0.0575536718432355,0.0134745896845991,1846443.7068454328
2023-07-31,Veiculos,PF_A,136792777.0424104,0.16,0.11189893458035,0.0481010654196499,0.0063698123576484,871344.32164179
2023-08-31,Veiculos,PF_A,138636288.32322198,0.16,0.1142681799733235,0.0457318200266764,0.0076691159201164,1063217.765885473
2023-09-30,Veiculos,PF_A,139286841.19419035,0.16,0.113617952776971,0.046382047223029,0.0088858728842546,1237685.1653009444
2023-10-31,Veiculos,PF_A,140848968.4848425,0.16,0.1111732931762543,0.0488267068237456,0.0092476448290216,1302521.2350818862
2023-11-30,Veiculos,PF_A,140707065.26145896,0.16,0.1161805828118876,0.0438194171881123,0.0109888575415671,1546209.8952501705
2023-12-31,Veiculos,PF_A,140821362.5592256,0.16,0.1161740455114399,0.04382595448856,0.0153493671981372,2161518.803263573
2024-01-31,Veiculos,PF_A,140659059.9505635,0.16,0.105736881701307,0.0542631182986929,0.0106681983531749,1500578.7517237323
2024-02-29,Veiculos,PF_A,141408636.67934874,0.16,0.1041693781956079,0.055830621804392,0.0219433825964829,3102983.8171020043
2024-03-31,Veiculos,PF_A,141408797.0642285,0.16,0.1009343904716442,0.0590656095283557,0.0221213222935927,3128149.575007053
2024-04-30,Veiculos,PF_A,139566815.35945442,0.16,0.1138523668180268,0.0461476331819731,0.0187812897884292,2621244.8041141066
2024-05-31,Veiculos,PF_A,138440174.3775246,0.16,0.1236816200920791,0.0363183799079208,0.0157398262930175,2179024.2966772984
2024-06-30,Veiculos,PF_A,137370083.3807295,0.16,0.1199635396221052,0.0400364603778947,0.0127910482104668,1757107.359198768
2024-07-31,Veiculos,PF_A,137139603.3333762,0.16,0.1225427514126278,0.0374572485873721,0.0154938231155988,2124816.756190724
2024-08-31,Veiculos,PF_A,137575289.96235424,0.16,0.1077782940309359,0.052221705969064,0.014093300873902,1938889.9542537704
2024-09-30,Veiculos,PF_A,136691105.0154617,0.16,0.1052851012372768,0.0547148987627231,0.012503795340889,1709157.6020333115
2024-10-31,Veiculos,PF_A,136459665.87536848,0.16,0.1038524837720276,0.0561475162279723,0.0158109895578456,2157562.352222563
2024-11-30,Veiculos,PF_A,137126832.92011794,0.16,0.112814035283119,0.0471859647168809,0.01647212184809,2258769.900502871
2024-12-31,Veiculos,PF_A,136339409.42602316,0.16,0.1074165953060957,0.0525834046939042,0.0083061714759105,1132458.5136169246
2025-01-31,Veiculos,PF_A,135970077.5837152,0.16,0.0976138849209467,0.0623861150790532,0.0202972343499487,2759816.529297376
2025-02-28,Veiculos,PF_A,134929382.59689394,0.16,0.0886099860517939,0.071390013948206,0.0161386400987984,2177576.744484352
2025-03-31,Veiculos,PF_A,135901668.05781496,0.16,0.08717719754699,0.07282280245301,0.0215322680109014,2926271.1397494315
2025-04-30,Veiculos,PF_A,134992511.02340937,0.16,0.080778045531546,0.079221954468454,0.0177518603480161,2396368.203715598
2025-05-31,Veiculos,PF_A,134503671.97072458,0.16,0.076485492893108,0.0835145071068919,0.0185787774223821,2498913.784037197
2025-06-30,Veiculos,PF_A,135124791.28361112,0.16,0.0719191271210142,0.0880808728789857,0.0183410209333322,2478326.625544857
2025-07-31,Veiculos,PF_A,135154684.98119366,0.16,0.0758413359647896,0.0841586640352103,0.018972695114788,2564248.6314834105
2025-08-31,Veiculos,PF_A,133771663.14899316,0.16,0.0673585018049363,0.0926414981950636,0.01771359381532,2369576.905021083
2025-09-30,Veiculos,PF_A,133195888.11570896,0.16,0.0628865763222121,0.0971134236777879,0.0095365674312353,1270231.5685787385
2025-10-31,Veiculos,PF_A,132435937.86774014,0.16,0.0803194130392986,0.0796805869607013,0.0125034903812764,1655911.47526462
2025-11-30,Veiculos,PF_A,133151882.65249032,0.16,0.0787228175078631,0.0812771824921368,0.0161611298628789,2151884.867033716
2025-12-31,Veiculos,PF_A,133129054.48047955,0.16,0.072903489046001,0.0870965109539989,0.0221031493639566,2942571.375864365
2026-01-31,Veiculos,PF_A,131298120.37421332,0.16,0.0817163172857813,0.0782836827142186,0.0176284375773938,2314580.719045958
2026-02-28,Veiculos,PF_A,131196644.52113704,0.16,0.104488355757868,0.0555116442421319,0.0152220666707509,1997084.069879561
2026-03-31,Veiculos,PF_A,131219389.17281556,0.16,0.0963472776309135,0.0636527223690864,0.0138192900069343,1813358.793511916
2026-04-30,Veiculos,PF_A,132392964.73139615,0.16,0.0982540947284184,0.0617459052715815,0.0157327687425376,2082907.8972580037
2026-05-31,Veiculos,PF_A,133732036.94948313,0.16,0.1017350586372507,0.0582649413627492,0.0164147106719713,2195172.694099143
2026-06-30,Veiculos,PF_A,134256501.7511634,0.16,0.1116009192758054,0.0483990807241945,0.0147706876709737,1983060.85516398
2026-07-31,Veiculos,PF_A,134251920.21341705,0.16,0.1059432458365016,0.0540567541634983,0.0127833319167548,1716186.856549804
2019-01-31,Veiculos,PF_B,123052787.46637486,0.16,0.0924961687990007,0.0675038312009992,0.012339583599772,1518420.1581263093
2019-02-28,Veiculos,PF_B,123446836.21714664,0.16,0.1001758067026001,0.0598241932973998,0.01304625524027,1610518.9338927118
2019-03-31,Veiculos,PF_B,125446082.13198432,0.16,0.0954851185884015,0.0645148814115985,0.0148965659599168,1868715.8368922523
2019-04-30,Veiculos,PF_B,126659028.80127963,0.16,0.0868655878810023,0.0731344121189976,0.0148810597076895,1884820.5701098088
2019-05-31,Veiculos,PF_B,126955709.58024427,0.16,0.0867052634621955,0.0732947365378045,0.011344274013155,1440220.3570128304
2019-06-30,Veiculos,PF_B,127202538.40892394,0.16,0.0872792912898914,0.0727207087101086,0.0141395791995796,1798590.3662205504
2019-07-31,Veiculos,PF_B,128514150.7243753,0.16,0.0909218954516554,0.0690781045483445,0.0129496432170913,1664212.400228162
2019-08-31,Veiculos,PF_B,129818542.57698224,0.16,0.1046136604909653,0.0553863395090346,0.0124429523384805,1615325.9379363914
2019-09-30,Veiculos,PF_B,131342397.57667112,0.16,0.1246573174034435,0.0353426825965564,0.0092229554125307,1211365.076624524
2019-10-31,Veiculos,PF_B,133804188.39750284,0.16,0.1253185137590496,0.0346814862409503,0.0083853478596028,1121994.6647848953
2019-11-30,Veiculos,PF_B,134145670.44877958,0.16,0.1216298544136267,0.0383701455863732,0.0075270766109598,1009724.738496531
2019-12-31,Veiculos,PF_B,136767662.9803737,0.16,0.1096420237908731,0.0503579762091268,0.0143200975040923,1958526.2692857936
2020-01-31,Veiculos,PF_B,136575252.1977217,0.16,0.1128400097898549,0.047159990210145,0.0162021561547924,2212813.5629876466
2020-02-29,Veiculos,PF_B,136843823.16431648,0.16,0.0989146215945571,0.0610853784054428,0.0195624921903344,2677006.221947446
2020-03-31,Veiculos,PF_B,135083333.95945108,0.16,0.0961031752114358,0.0638968247885642,0.0144204092165282,1947956.9540282276
2020-04-30,Veiculos,PF_B,134811612.03666288,0.16,0.0988610561923262,0.0611389438076737,0.0097161807450078,1309853.9890740856
2020-05-31,Veiculos,PF_B,136243987.09093457,0.16,0.0743415384438752,0.0856584615561247,0.014713516303859,2004628.1253652328
2020-06-30,Veiculos,PF_B,136757100.80905995,0.16,0.0610853261229509,0.098914673877049,0.0210843102684469,2883429.144871501
2020-07-31,Veiculos,PF_B,135626401.07990912,0.16,0.0789376216979505,0.0810623783020494,0.01206086024148,1635771.0684797072
2020-08-31,Veiculos,PF_B,136073694.93023622,0.16,0.0889962114228459,0.0710037885771541,0.0142462948895188,1938545.984682577
2020-09-30,Veiculos,PF_B,135738449.82783654,0.16,0.0908618786753766,0.0691381213246234,0.009820883286647,1333071.4732695827
2020-10-31,Veiculos,PF_B,137145410.8437359,0.16,0.0791643026828557,0.0808356973171442,0.0133146893410548,1826048.5399356808
2020-11-30,Veiculos,PF_B,135888052.51969686,0.16,0.0712538475945344,0.0887461524054656,0.0105112896456551,1428358.6794185345
2020-12-31,Veiculos,PF_B,137510558.94495738,0.16,0.0646240519261123,0.0953759480738876,0.0159773775921302,2197058.1231684736
2021-01-31,Veiculos,PF_B,136779963.67006284,0.16,0.0784904689484636,0.0815095310515363,0.0147145477200047,2012655.302563652
2021-02-28,Veiculos,PF_B,136776574.03846037,0.16,0.0774957360742573,0.0825042639257426,0.0177716400438138,2430744.040237572
2021-03-31,Veiculos,PF_B,135395045.62182164,0.16,0.080496116512525,0.0795038834874749,0.0139178601625723,1884409.3116696172
2021-04-30,Veiculos,PF_B,135701705.3385564,0.16,0.0944614789012068,0.0655385210987932,0.0146647756222578,1990035.0603476788
2021-05-31,Veiculos,PF_B,136111971.70605442,0.16,0.0915950051152424,0.0684049948847575,0.0112805311996864,1535415.3434809868
2021-06-30,Veiculos,PF_B,136826546.43596336,0.16,0.0878450086562747,0.0721549913437252,0.0163082585290671,2231402.692917108
2021-07-31,Veiculos,PF_B,136935916.72605076,0.16,0.078356620905947,0.0816433790940529,0.0134963820950471,1848139.45467034
2021-08-31,Veiculos,PF_B,137020658.74958426,0.16,0.075494521880862,0.0845054781191379,0.0105011499976506,1438874.4903062864
2021-09-30,Veiculos,PF_B,137531385.2445701,0.16,0.0927868550490765,0.0672131449509235,0.0144320533292564,1984860.286296146
2021-10-31,Veiculos,PF_B,137463205.00365385,0.16,0.1001910447448414,0.0598089552551585,0.0088819765343696,1220944.9611816923
2021-11-30,Veiculos,PF_B,137897687.0803364,0.16,0.1129682160963888,0.0470317839036112,0.0115740327774064,1596032.3501963578
2021-12-31,Veiculos,PF_B,138040194.93211344,0.16,0.1242698551561028,0.0357301448438971,0.0126070668982916,1740281.9721623785
2022-01-31,Veiculos,PF_B,138665903.59247538,0.16,0.1417205588133503,0.0182794411866496,0.0135692244222105,1881588.765554917
2022-02-28,Veiculos,PF_B,139780806.457506,0.16,0.1323462878011676,0.0276537121988323,0.0151309203504297,2115012.249027356
2022-03-31,Veiculos,PF_B,139011826.8635751,0.16,0.13633677105586,0.0236632289441399,0.0104109576202077,1447246.2381843333
2022-04-30,Veiculos,PF_B,139511540.59186888,0.16,0.1438972694672427,0.0161027305327572,0.0108202762464357,1509553.4087698597
2022-05-31,Veiculos,PF_B,139205158.4742264,0.16,0.1541886637996614,0.0058113362003386,0.0094944506865878,1321676.5124521863
2022-06-30,Veiculos,PF_B,139551322.90824088,0.16,0.1399994034372261,0.0200005965627738,0.0087704164443634,1223923.2172671051
2022-07-31,Veiculos,PF_B,140106347.0506653,0.16,0.1379858995795868,0.0220141004204132,0.0125169731510206,1753707.3843207548
2022-08-31,Veiculos,PF_B,140492106.295219,0.16,0.1372851417505953,0.0227148582494046,0.015060363377534,2115862.1724811406
2022-09-30,Veiculos,PF_B,140495599.85295162,0.16,0.1502787596413933,0.0097212403586066,0.0071081099866732,998658.176398417
2022-10-31,Veiculos,PF_B,141499834.6944116,0.16,0.1544238274525529,0.0055761725474471,0.0084937494913867,1201864.1489669746
