data,grupo_emissor,prazo_anos,spread
2023-12-11,Bancos_S1,0.5,0.0111371439674873
2023-12-11,Bancos_S1,1.0,0.0114450549185571
2023-12-11,Bancos_S1,2.0,0.0118790310297522
2023-12-11,Bancos_S1,3.0,0.0121869419808219
2023-12-11,Bancos_S1,4.0,0.0124257762693985
2023-12-12,Bancos_S1,0.5,0.0112016962977023
2023-12-12,Bancos_S1,1.0,0.0115113919405609
2023-12-12,Bancos_S1,2.0,0.0119478834335557
2023-12-12,Bancos_S1,3.0,0.0122575790764143
2023-12-12,Bancos_S1,4.0,0.012497797679489
2023-12-13,Bancos_S1,0.5,0.0113802809724601
2023-12-13,Bancos_S1,1.0,0.0116949139832123
2023-12-13,Bancos_S1,2.0,0.0121383643054092
2023-12-13,Bancos_S1,3.0,0.0124529973161614
2023-12-13,Bancos_S1,4.0,0.0126970456393036
2023-12-14,Bancos_S1,0.5,0.0112246840940182
2023-12-14,Bancos_S1,1.0,0.0115350152852946
2023-12-14,Bancos_S1,2.0,0.0119724025334739
2023-12-14,Bancos_S1,3.0,0.0122827337247502
2023-12-14,Bancos_S1,4.0,0.0125234452974764
2023-12-15,Bancos_S1,0.5,0.01072680482477
2023-12-15,Bancos_S1,1.0,0.0110233710436477
2023-12-15,Bancos_S1,2.0,0.0114413576528711
2023-12-15,Bancos_S1,3.0,0.0117379238717488
2023-12-15,Bancos_S1,4.0,0.0119679585023958
2023-12-18,Bancos_S1,0.5,0.0103037502296019
2023-12-18,Bancos_S1,1.0,0.0105886201695114
2023-12-18,Bancos_S1,2.0,0.0109901217994107
2023-12-18,Bancos_S1,3.0,0.0112749917393202
2023-12-18,Bancos_S1,4.0,0.0114959540311736
2023-12-19,Bancos_S1,0.5,0.0102155354457479
2023-12-19,Bancos_S1,1.0,0.0104979664930586
2023-12-19,Bancos_S1,2.0,0.0108960306969033
2023-12-19,Bancos_S1,3.0,0.0111784617442139
2023-12-19,Bancos_S1,4.0,0.0113975322839983
2023-12-20,Bancos_S1,0.5,0.0097634925352145
2023-12-20,Bancos_S1,1.0,0.0100334258575327
2023-12-20,Bancos_S1,2.0,0.0104138755073249
2023-12-20,Bancos_S1,3.0,0.0106838088296431
2023-12-20,Bancos_S1,4.0,0.0108931853808018
2023-12-21,Bancos_S1,0.5,0.0098889338540583
2023-12-21,Bancos_S1,1.0,0.0101623352787825
2023-12-21,Bancos_S1,2.0,0.0105476729443795
2023-12-21,Bancos_S1,3.0,0.0108210743691037
2023-12-21,Bancos_S1,4.0,0.0110331409894786
2023-12-22,Bancos_S1,0.5,0.0097334988276002
2023-12-22,Bancos_S1,1.0,0.0100026029076042
2023-12-22,Bancos_S1,2.0,0.0103818838059975
2023-12-22,Bancos_S1,3.0,0.0106509878860015
2023-12-22,Bancos_S1,4.0,0.0108597212268505
2023-12-25,Bancos_S1,0.5,0.0098146526388219
2023-12-25,Bancos_S1,1.0,0.0100860003952361
2023-12-25,Bancos_S1,2.0,0.0104684435779193
2023-12-25,Bancos_S1,3.0,0.0107397913343334
2023-12-25,Bancos_S1,4.0,0.0109502650058116
2023-12-26,Bancos_S1,0.5,0.0098845157614962
2023-12-26,Bancos_S1,1.0,0.0101577950382902
2023-12-26,Bancos_S1,2.0,0.0105429605460491
2023-12-26,Bancos_S1,3.0,0.0108162398228432
2023-12-26,Bancos_S1,4.0,0.0110282116979228
2023-12-27,Bancos_S1,0.5,0.0100383949976962
2023-12-27,Bancos_S1,1.0,0.0103159286059514
2023-12-27,Bancos_S1,2.0,0.0107070902571304
2023-12-27,Bancos_S1,3.0,0.0109846238653856
2023-12-27,Bancos_S1,4.0,0.0111998956563155
2023-12-28,Bancos_S1,0.5,0.0102325429936999
2023-12-28,Bancos_S1,1.0,0.0105154442522497
2023-12-28,Bancos_S1,2.0,0.0109141711816138
2023-12-28,Bancos_S1,3.0,0.0111970724401636
2023-12-28,Bancos_S1,4.0,0.0114165077041203
2023-12-29,Bancos_S1,0.5,0.0101185674734497
2023-12-29,Bancos_S1,1.0,0.0103983176269278
2023-12-29,Bancos_S1,2.0,0.0107926033231362
2023-12-29,Bancos_S1,3.0,0.0110723534766144
2023-12-29,Bancos_S1,4.0,0.0112893445535897
2024-01-01,Bancos_S1,0.5,0.0101974074292033
2024-01-01,Bancos_S1,1.0,0.0104793372874451
2024-01-01,Bancos_S1,2.0,0.0108766951049715
2024-01-01,Bancos_S1,3.0,0.0111586249632132
2024-01-01,Bancos_S1,4.0,0.0113773067505538
2024-01-02,Bancos_S1,0.5,0.0102948052847987
2024-01-02,Bancos_S1,1.0,0.0105794279219464
2024-01-02,Bancos_S1,2.0,0.0109805809981795
2024-01-02,Bancos_S1,3.0,0.0112652036353272
2024-01-02,Bancos_S1,4.0,0.0114859741042559
2024-01-03,Bancos_S1,0.5,0.0094211833813291
2024-01-03,Bancos_S1,1.0,0.0096816528108001
2024-01-03,Bancos_S1,2.0,0.010048763852789
2024-01-03,Bancos_S1,3.0,0.01030923328226
2024-01-03,Bancos_S1,4.0,0.0105112690678256
2024-01-04,Bancos_S1,0.5,0.0096719692932223
2024-01-04,Bancos_S1,1.0,0.0099393722533068
2024-01-04,Bancos_S1,2.0,0.0103162555578349
2024-01-04,Bancos_S1,3.0,0.0105836585179194
2024-01-04,Bancos_S1,4.0,0.0107910723676482
2024-01-05,Bancos_S1,0.5,0.0097406498775899
2024-01-05,Bancos_S1,1.0,0.0100099516641702
2024-01-05,Bancos_S1,2.0,0.0103895112143323
2024-01-05,Bancos_S1,3.0,0.0106588130009126
2024-01-05,Bancos_S1,4.0,0.0108676996948961
2024-01-08,Bancos_S1,0.5,0.0099598010963802
2024-01-08,Bancos_S1,1.0,0.0102351618025904
2024-01-08,Bancos_S1,2.0,0.0106232609203447
2024-01-08,Bancos_S1,3.0,0.0108986216265549
2024-01-08,Bancos_S1,4.0,0.0111122079837181
2024-01-09,Bancos_S1,0.5,0.0095037776669263
2024-01-09,Bancos_S1,1.0,0.0097665305979041
2024-01-09,Bancos_S1,2.0,0.0101368600545041
2024-01-09,Bancos_S1,3.0,0.0103996129854819
2024-01-09,Bancos_S1,4.0,0.0106034199924215
2024-01-10,Bancos_S1,0.5,0.0094036897327723
2024-01-10,Bancos_S1,1.0,0.009663675511679
2024-01-10,Bancos_S1,2.0,0.0100301048864835
2024-01-10,Bancos_S1,3.0,0.0102900906653901
2024-01-10,Bancos_S1,4.0,0.0104917513024329
2024-01-11,Bancos_S1,0.5,0.0090215785661403
2024-01-11,Bancos_S1,1.0,0.0092710000376199
2024-01-11,Bancos_S1,2.0,0.0096225398573802
2024-01-11,Bancos_S1,3.0,0.0098719613288598
2024-01-11,Bancos_S1,4.0,0.0100654276524497
2024-01-12,Bancos_S1,0.5,0.0093100807913454
2024-01-12,Bancos_S1,1.0,0.0095674785442494
2024-01-12,Bancos_S1,2.0,0.0099302603012722
2024-01-12,Bancos_S1,3.0,0.0101876580541761
2024-01-12,Bancos_S1,4.0,0.010387311262295
2024-01-15,Bancos_S1,0.5,0.0088142319877411
2024-01-15,Bancos_S1,1.0,0.0090579209049553
2024-01-15,Bancos_S1,2.0,0.0094013811432694
2024-01-15,Bancos_S1,3.0,0.0096450700604835
2024-01-15,Bancos_S1,4.0,0.0098340898695374
2024-01-16,Bancos_S1,0.5,0.0084943856458741
2024-01-16,Bancos_S1,1.0,0.0087292317043079
2024-01-16,Bancos_S1,2.0,0.009060228633175
2024-01-16,Bancos_S1,3.0,0.0092950746916088
2024-01-16,Bancos_S1,4.0,0.0094772354465159
2024-01-17,Bancos_S1,0.5,0.008708939053941
2024-01-17,Bancos_S1,1.0,0.008949716915369
2024-01-17,Bancos_S1,2.0,0.0092890742509928
2024-01-17,Bancos_S1,3.0,0.0095298521124208
2024-01-17,Bancos_S1,4.0,0.0097166139311848
2024-01-18,Bancos_S1,0.5,0.008498614433576
2024-01-18,Bancos_S1,1.0,0.0087335774061888
2024-01-18,Bancos_S1,2.0,0.0090647391163361
2024-01-18,Bancos_S1,3.0,0.0092997020889489
2024-01-18,Bancos_S1,4.0,0.0094819535295386
2024-01-19,Bancos_S1,0.5,0.0081804423715498
2024-01-19,Bancos_S1,1.0,0.0084066087745476
2024-01-19,Bancos_S1,2.0,0.0087253724161621
2024-01-19,Bancos_S1,3.0,0.0089515388191599
2024-01-19,Bancos_S1,4.0,0.0091269671102688
2024-01-22,Bancos_S1,0.5,0.008532192258883
2024-01-22,Bancos_S1,1.0,0.0087680835646623
2024-01-22,Bancos_S1,2.0,0.0091005536869207
2024-01-22,Bancos_S1,3.0,0.0093364449927
2024-01-22,Bancos_S1,4.0,0.0095194165044356
2024-01-23,Bancos_S1,0.5,0.0088971124447889
2024-01-23,Bancos_S1,1.0,0.0091430927753518
2024-01-23,Bancos_S1,2.0,0.009489782579392
2024-01-23,Bancos_S1,3.0,0.0097357629099549
2024-01-23,Bancos_S1,4.0,0.0099265600772843
2024-01-24,Bancos_S1,0.5,0.009178031704198
2024-01-24,Bancos_S1,1.0,0.0094317786683423
2024-01-24,Bancos_S1,2.0,0.009789414927606
2024-01-24,Bancos_S1,3.0,0.0100431618917503
2024-01-24,Bancos_S1,4.0,0.0102399833281082
2024-01-25,Bancos_S1,0.5,0.0095036669977942
2024-01-25,Bancos_S1,1.0,0.0097664168690793
2024-01-25,Bancos_S1,2.0,0.0101367420132847
2024-01-25,Bancos_S1,3.0,0.0103994918845698
2024-01-25,Bancos_S1,4.0,0.0106032965182275
2024-01-26,Bancos_S1,0.5,0.0094342422997176
2024-01-26,Bancos_S1,1.0,0.0096950727718394
2024-01-26,Bancos_S1,2.0,0.0100626926748645
2024-01-26,Bancos_S1,3.0,0.0103235231469863
2024-01-26,Bancos_S1,4.0,0.0105258389789886
2024-01-29,Bancos_S1,0.5,0.0093749929018046
2024-01-29,Bancos_S1,1.0,0.0096341852934171
2024-01-29,Bancos_S1,2.0,0.0099994964516355
2024-01-29,Bancos_S1,3.0,0.0102586888432481
2024-01-29,Bancos_S1,4.0,0.0104597340812955
2024-01-30,Bancos_S1,0.5,0.0091545251783592
2024-01-30,Bancos_S1,1.0,0.009407622252662
2024-01-30,Bancos_S1,2.0,0.0097643425436397
2024-01-30,Bancos_S1,3.0,0.0100174396179425
2024-01-30,Bancos_S1,4.0,0.0102137569605765
2024-01-31,Bancos_S1,0.5,0.0092322708431959
2024-01-31,Bancos_S1,1.0,0.0094875173681722
2024-01-31,Bancos_S1,2.0,0.0098472671397228
2024-01-31,Bancos_S1,3.0,0.0101025136646991
2024-01-31,Bancos_S1,4.0,0.0103004982508028
2024-02-01,Bancos_S1,0.5,0.0090562863127319
2024-02-01,Bancos_S1,1.0,0.0093066673565483
2024-02-01,Bancos_S1,2.0,0.0096595596175573
2024-02-01,Bancos_S1,3.0,0.0099099406613737
2024-02-01,Bancos_S1,4.0,0.0101041512870926
2024-02-02,Bancos_S1,0.5,0.0089157187364823
2024-02-02,Bancos_S1,1.0,0.0091622134790873
2024-02-02,Bancos_S1,2.0,0.0095096283061798
2024-02-02,Bancos_S1,3.0,0.0097561230487848
2024-02-02,Bancos_S1,4.0,0.0099473192250928
2024-02-05,Bancos_S1,0.5,0.0091520514396437
2024-02-05,Bancos_S1,1.0,0.0094050801219744
2024-02-05,Bancos_S1,2.0,0.0097617040198812
2024-02-05,Bancos_S1,3.0,0.0100147327022118
2024-02-05,Bancos_S1,4.0,0.0102109969959108
2024-02-06,Bancos_S1,0.5,0.0096001228356876
2024-02-06,Bancos_S1,1.0,0.0098655394417181
2024-02-06,Bancos_S1,2.0,0.0102396231374474
2024-02-06,Bancos_S1,3.0,0.0105050397434779
2024-02-06,Bancos_S1,4.0,0.0107109128573033
2024-02-07,Bancos_S1,0.5,0.0097595979234492
2024-02-07,Bancos_S1,1.0,0.0100294235706205
2024-02-07,Bancos_S1,2.0,0.0104097214608167
2024-02-07,Bancos_S1,3.0,0.0106795471079881
2024-02-07,Bancos_S1,4.0,0.0108888401398142
2024-02-08,Bancos_S1,0.5,0.0104267069139853
2024-02-08,Bancos_S1,1.0,0.0107149762630916
2024-02-08,Bancos_S1,2.0,0.0111212690911553
2024-02-08,Bancos_S1,3.0,0.0114095384402616
2024-02-08,Bancos_S1,4.0,0.0116331375187388
2024-02-09,Bancos_S1,0.5,0.0101800635516836
2024-02-09,Bancos_S1,1.0,0.0104615139001122
2024-02-09,Bancos_S1,2.0,0.0108581958865152
2024-02-09,Bancos_S1,3.0,0.0111396462349439
2024-02-09,Bancos_S1,4.0,0.0113579560855777
2024-02-12,Bancos_S1,0.5,0.009522221690348
2024-02-12,Bancos_S1,1.0,0.009785484547103
2024-02-12,Bancos_S1,2.0,0.0101565327037201
2024-02-12,Bancos_S1,3.0,0.010419795560475
2024-02-12,Bancos_S1,4.0,0.010623998096576
2024-02-13,Bancos_S1,0.5,0.0097973046175091
2024-02-13,Bancos_S1,1.0,0.0100681727495458
2024-02-13,Bancos_S1,2.0,0.0104499399396363
2024-02-13,Bancos_S1,3.0,0.010720808071673
2024-02-13,Bancos_S1,4.0,0.0109309097175816
2024-02-14,Bancos_S1,0.5,0.0095296558365236
2024-02-14,Bancos_S1,1.0,0.0097931242266743
2024-02-14,Bancos_S1,2.0,0.0101644620663427
2024-02-14,Bancos_S1,3.0,0.0104279304564935
2024-02-14,Bancos_S1,4.0,0.0106322924166818
2024-02-15,Bancos_S1,0.5,0.0094447640204642
2024-02-15,Bancos_S1,1.0,0.0097058853888025
2024-02-15,Bancos_S1,2.0,0.0100739152870172
2024-02-15,Bancos_S1,3.0,0.0103350366553554
2024-02-15,Bancos_S1,4.0,0.0105375781239928
2024-02-16,Bancos_S1,0.5,0.0088154285368025
2024-02-16,Bancos_S1,1.0,0.009059150535259
2024-02-16,Bancos_S1,2.0,0.0094026573989656
2024-02-16,Bancos_S1,3.0,0.0096463793974221
2024-02-16,Bancos_S1,4.0,0.0098354248662812
2024-02-19,Bancos_S1,0.5,0.0085062996548907
2024-02-19,Bancos_S1,1.0,0.0087414751024263
2024-02-19,Bancos_S1,2.0,0.0090729362791577
2024-02-19,Bancos_S1,3.0,0.0093081117266932
2024-02-19,Bancos_S1,4.0,0.0094905279756369
2024-02-20,Bancos_S1,0.5,0.0079791028233969
2024-02-20,Bancos_S1,1.0,0.0081997027497521
2024-02-20,Bancos_S1,2.0,0.0085106208831832
2024-02-20,Bancos_S1,3.0,0.0087312208095384
2024-02-20,Bancos_S1,4.0,0.0089023314059236
2024-02-21,Bancos_S1,0.5,0.0078434706390435
2024-02-21,Bancos_S1,1.0,0.0080603207140004
2024-02-21,Bancos_S1,2.0,0.0083659537287251
2024-02-21,Bancos_S1,3.0,0.008582803803682
2024-02-21,Bancos_S1,4.0,0.008751005789354
2024-02-22,Bancos_S1,0.5,0.0077229938633937
2024-02-22,Bancos_S1,1.0,0.0079365130917098
2024-02-22,Bancos_S1,2.0,0.0082374515417652
2024-02-22,Bancos_S1,3.0,0.0084509707700813
2024-02-22,Bancos_S1,4.0,0.0086165891503796
2024-02-23,Bancos_S1,0.5,0.007779574482047
2024-02-23,Bancos_S1,1.0,0.0079946580065734
2024-02-23,Bancos_S1,2.0,0.008297801208307
2024-02-23,Bancos_S1,3.0,0.0085128847328334
2024-02-23,Bancos_S1,4.0,0.0086797164755379
2024-02-26,Bancos_S1,0.5,0.0082546056920116
2024-02-26,Bancos_S1,1.0,0.0084828225038578
2024-02-26,Bancos_S1,2.0,0.0088044760344332
2024-02-26,Bancos_S1,3.0,0.0090326928462795
2024-02-26,Bancos_S1,4.0,0.0092097115580504
2024-02-27,Bancos_S1,0.5,0.00852228881243
2024-02-27,Bancos_S1,1.0,0.0087579063155518
2024-02-27,Bancos_S1,2.0,0.0090899905346386
2024-02-27,Bancos_S1,3.0,0.0093256080377603
2024-02-27,Bancos_S1,4.0,0.0095083671716551
2024-02-28,Bancos_S1,0.5,0.0079513301248008
2024-02-28,Bancos_S1,1.0,0.0081711622135432
2024-02-28,Bancos_S1,2.0,0.0084809981406411
2024-02-28,Bancos_S1,3.0,0.0087008302293835
2024-02-28,Bancos_S1,4.0,0.0088713452446457
2024-02-29,Bancos_S1,0.5,0.0081954401838416
2024-02-29,Bancos_S1,1.0,0.0084220212344959
2024-02-29,Bancos_S1,2.0,0.0087413692891587
2024-02-29,Bancos_S1,3.0,0.008967950339813
2024-02-29,Bancos_S1,4.0,0.0091437002566313
2024-03-01,Bancos_S1,0.5,0.0082575958597423
2024-03-01,Bancos_S1,1.0,0.0084858953413819
2024-03-01,Bancos_S1,2.0,0.0088076653884868
2024-03-01,Bancos_S1,3.0,0.0090359648701264
2024-03-01,Bancos_S1,4.0,0.0092130477055707
2024-03-04,Bancos_S1,0.5,0.0082431131377102
2024-03-04,Bancos_S1,1.0,0.0084710122125015
2024-03-04,Bancos_S1,2.0,0.00879221791785
2024-03-04,Bancos_S1,3.0,0.0090201169926413
2024-03-04,Bancos_S1,4.0,0.0091968892484053
2024-03-05,Bancos_S1,0.5,0.0082560633918347
2024-03-05,Bancos_S1,1.0,0.0084843205050131
2024-03-05,Bancos_S1,2.0,0.008806030837126
2024-03-05,Bancos_S1,3.0,0.0090342879503045
2024-03-05,Bancos_S1,4.0,0.0092113379222172
2024-03-06,Bancos_S1,0.5,0.0083517120758872
2024-03-06,Bancos_S1,1.0,0.0085826136082598
2024-03-06,Bancos_S1,2.0,0.0089080510398936
2024-03-06,Bancos_S1,3.0,0.0091389525722662
2024-03-06,Bancos_S1,4.0,0.0093180537150604
2024-03-07,Bancos_S1,0.5,0.0081204071709636
2024-03-07,Bancos_S1,1.0,0.0083449137682011
2024-03-07,Bancos_S1,2.0,0.0086613380449873
2024-03-07,Bancos_S1,3.0,0.0088858446422248
2024-03-07,Bancos_S1,4.0,0.009059985487965
2024-03-08,Bancos_S1,0.5,0.0080758273337682
2024-03-08,Bancos_S1,1.0,0.008299101422913
2024-03-08,Bancos_S1,2.0,0.0086137885771083
2024-03-08,Bancos_S1,3.0,0.0088370626662532
2024-03-08,Bancos_S1,4.0,0.0090102475044449
2024-03-11,Bancos_S1,0.5,0.0085290612912803
2024-03-11,Bancos_S1,1.0,0.0087648660345428
2024-03-11,Bancos_S1,2.0,0.0090972141537859
2024-03-11,Bancos_S1,3.0,0.0093330188970484
2024-03-11,Bancos_S1,4.0,0.0095159232656796
2024-03-12,Bancos_S1,0.5,0.0082924924276993
2024-03-12,Bancos_S1,1.0,0.0085217567020596
2024-03-12,Bancos_S1,2.0,0.0088448865481309
2024-03-12,Bancos_S1,3.0,0.0090741508224911
2024-03-12,Bancos_S1,4.0,0.0092519820093086
2024-03-13,Bancos_S1,0.5,0.0079383865371622
2024-03-13,Bancos_S1,1.0,0.0081578607718271
2024-03-13,Bancos_S1,2.0,0.0084671923319307
2024-03-13,Bancos_S1,3.0,0.0086866665665956
2024-03-13,Bancos_S1,4.0,0.0088569040086708
2024-03-14,Bancos_S1,0.5,0.0079386541171925
2024-03-14,Bancos_S1,1.0,0.0081581357496985
2024-03-14,Bancos_S1,2.0,0.0084674777364736
2024-03-14,Bancos_S1,3.0,0.0086869593689796
2024-03-14,Bancos_S1,4.0,0.0088572025492662
2024-03-15,Bancos_S1,0.5,0.0075496511936191
2024-03-15,Bancos_S1,1.0,0.0077583779808509
2024-03-15,Bancos_S1,2.0,0.0080525618645693
2024-03-15,Bancos_S1,3.0,0.0082612886518011
2024-03-15,Bancos_S1,4.0,0.0084231897259987
2024-03-18,Bancos_S1,0.5,0.00694691314023
2024-03-18,Bancos_S1,1.0,0.0071389759023036
2024-03-18,Bancos_S1,2.0,0.0074096731616916
2024-03-18,Bancos_S1,3.0,0.0076017359237652
2024-03-18,Bancos_S1,4.0,0.0077507113758643
2024-03-19,Bancos_S1,0.5,0.0068491594234596
2024-03-19,Bancos_S1,1.0,0.0070385195680588
2024-03-19,Bancos_S1,2.0,0.0073054077020567
2024-03-19,Bancos_S1,3.0,0.0074947678466559
2024-03-19,Bancos_S1,4.0,0.0076416469857803
2024-03-20,Bancos_S1,0.5,0.0074049218736045
2024-03-20,Bancos_S1,1.0,0.0076096472990237
2024-03-20,Bancos_S1,2.0,0.0078981915800164
2024-03-20,Bancos_S1,3.0,0.0081029170054356
2024-03-20,Bancos_S1,4.0,0.0082617143822864
2024-03-21,Bancos_S1,0.5,0.0074162707798414
2024-03-21,Bancos_S1,1.0,0.0076213099708475
2024-03-21,Bancos_S1,2.0,0.0079102964795971
2024-03-21,Bancos_S1,3.0,0.0081153356706031
2024-03-21,Bancos_S1,4.0,0.0082743764229509
2024-03-22,Bancos_S1,0.5,0.0075066584369794
2024-03-22,Bancos_S1,1.0,0.007714196594467
2024-03-22,Bancos_S1,2.0,0.0080067051986532
2024-03-22,Bancos_S1,3.0,0.0082142433561408
2024-03-22,Bancos_S1,4.0,0.008375222457481
2024-03-25,Bancos_S1,0.5,0.0067557764808889
2024-03-25,Bancos_S1,1.0,0.0069425548477232
2024-03-25,Bancos_S1,2.0,0.0072058041703358
2024-03-25,Bancos_S1,3.0,0.00739258253717
2024-03-25,Bancos_S1,4.0,0.0075374590938802
2024-03-26,Bancos_S1,0.5,0.006943991872493
2024-03-26,Bancos_S1,1.0,0.0071359738696659
2024-03-26,Bancos_S1,2.0,0.0074065572973195
2024-03-26,Bancos_S1,3.0,0.0075985392944924
2024-03-26,Bancos_S1,4.0,0.0077474521004676
2024-03-27,Bancos_S1,0.5,0.0070057077362043
2024-03-27,Bancos_S1,1.0,0.0071993960047828
2024-03-27,Bancos_S1,2.0,0.0074723842869136
2024-03-27,Bancos_S1,3.0,0.007666072555492
2024-03-27,Bancos_S1,4.0,0.0078163088483904
2024-03-28,Bancos_S1,0.5,0.006790955806666
2024-03-28,Bancos_S1,1.0,0.0069787067836856
2024-03-28,Bancos_S1,2.0,0.0072433269233622
2024-03-28,Bancos_S1,3.0,0.0074310779003817
2024-03-28,Bancos_S1,4.0,0.0075767088721618
2024-03-29,Bancos_S1,0.5,0.006885006629707
2024-03-29,Bancos_S1,1.0,0.0070753578495227
2024-03-29,Bancos_S1,2.0,0.0073436428255844
2024-03-29,Bancos_S1,3.0,0.0075339940454001
2024-03-29,Bancos_S1,4.0,0.0076816419221853
2024-04-01,Bancos_S1,0.5,0.0069749711965086
2024-04-01,Bancos_S1,1.0,0.0071678096855387
2024-04-01,Bancos_S1,2.0,0.007439600270665
2024-04-01,Bancos_S1,3.0,0.0076324387596951
2024-04-01,Bancos_S1,4.0,0.0077820159123676
2024-04-02,Bancos_S1,0.5,0.0066166728676901
2024-04-02,Bancos_S1,1.0,0.0067996054078059
2024-04-02,Bancos_S1,2.0,0.0070574343420958
2024-04-02,Bancos_S1,3.0,0.0072403668822116
2024-04-02,Bancos_S1,4.0,0.0073822603839668
2024-04-03,Bancos_S1,0.5,0.0067668805271254
2024-04-03,Bancos_S1,1.0,0.0069539658898508
2024-04-03,Bancos_S1,2.0,0.0072176478988701
2024-04-03,Bancos_S1,3.0,0.0074047332615955
2024-04-03,Bancos_S1,4.0,0.0075498479428187
2024-04-04,Bancos_S1,0.5,0.007231465195546
2024-04-04,Bancos_S1,1.0,0.00743139502787
2024-04-04,Bancos_S1,2.0,0.0077131803000158
2024-04-04,Bancos_S1,3.0,0.0079131101323399
2024-04-04,Bancos_S1,4.0,0.0080681877582003
2024-04-05,Bancos_S1,0.5,0.0071747263627763
2024-04-05,Bancos_S1,1.0,0.0073730875247113
2024-04-05,Bancos_S1,2.0,0.0076526618801202
2024-04-05,Bancos_S1,3.0,0.0078510230420552
2024-04-05,Bancos_S1,4.0,0.0080048839126327
2024-04-08,Bancos_S1,0.5,0.0068853152795601
2024-04-08,Bancos_S1,1.0,0.007075675032683
2024-04-08,Bancos_S1,2.0,0.0073439720357655
2024-04-08,Bancos_S1,3.0,0.0075343317888884
2024-04-08,Bancos_S1,4.0,0.0076819862846208
2024-04-09,Bancos_S1,0.5,0.0068486483811034
2024-04-09,Bancos_S1,1.0,0.0070379943968076
2024-04-09,Bancos_S1,2.0,0.0073048626172464
2024-04-09,Bancos_S1,3.0,0.0074942086329506
2024-04-09,Bancos_S1,4.0,0.0076410768128526
2024-04-10,Bancos_S1,0.5,0.0071880806022225
2024-04-10,Bancos_S1,1.0,0.0073868109716114
2024-04-10,Bancos_S1,2.0,0.0076669056957001
2024-04-10,Bancos_S1,3.0,0.0078656360650891
2024-04-10,Bancos_S1,4.0,0.0080197833152166
2024-04-11,Bancos_S1,0.5,0.0067679583635797
2024-04-11,Bancos_S1,1.0,0.0069550735254752
2024-04-11,Bancos_S1,2.0,0.0072187975340659
2024-04-11,Bancos_S1,3.0,0.0074059126959614
2024-04-11,Bancos_S1,4.0,0.0075510504912166
2024-04-12,Bancos_S1,0.5,0.007007257234528
2024-04-12,Bancos_S1,1.0,0.007200988342411
2024-04-12,Bancos_S1,2.0,0.0074740370031504
2024-04-12,Bancos_S1,3.0,0.0076677681110334
2024-04-12,Bancos_S1,4.0,0.007818037632678
2024-04-15,Bancos_S1,0.5,0.0067877267863215
2024-04-15,Bancos_S1,1.0,0.0069753884899396
2024-04-15,Bancos_S1,2.0,0.0072398828058236
2024-04-15,Bancos_S1,3.0,0.0074275445094416
2024-04-15,Bancos_S1,4.0,0.0075731062353918
2024-04-16,Bancos_S1,0.5,0.0069043782061926
2024-04-16,Bancos_S1,1.0,0.0070952649960393
2024-04-16,Bancos_S1,2.0,0.0073643048156637
2024-04-16,Bancos_S1,3.0,0.0075551916055104
2024-04-16,Bancos_S1,4.0,0.0077032549026854
2024-04-17,Bancos_S1,0.5,0.0067267645770938
2024-04-17,Bancos_S1,1.0,0.0069127408457495
2024-04-17,Bancos_S1,2.0,0.0071748596744739
2024-04-17,Bancos_S1,3.0,0.0073608359431296
2024-04-17,Bancos_S1,4.0,0.0075050903441576
2024-04-18,Bancos_S1,0.5,0.0065490609148937
2024-04-18,Bancos_S1,1.0,0.0067301241731945
2024-04-18,Bancos_S1,2.0,0.0069853185027392
2024-04-18,Bancos_S1,3.0,0.00716638176104
2024-04-18,Bancos_S1,4.0,0.0073068253351753
2024-04-19,Bancos_S1,0.5,0.0071334462862206
2024-04-19,Bancos_S1,1.0,0.0073306661692362
2024-04-19,Bancos_S1,2.0,0.0076086319823522
2024-04-19,Bancos_S1,3.0,0.0078058518653678
2024-04-19,Bancos_S1,4.0,0.0079588274912412
2024-04-22,Bancos_S1,0.5,0.0066470347981147
2024-04-22,Bancos_S1,1.0,0.0068308067608779
2024-04-22,Bancos_S1,2.0,0.0070898187949402
2024-04-22,Bancos_S1,3.0,0.0072735907577034
2024-04-22,Bancos_S1,4.0,0.0074161353662481
2024-04-23,Bancos_S1,0.5,0.0068529985436515
2024-04-23,Bancos_S1,1.0,0.0070424648292104
2024-04-23,Bancos_S1,2.0,0.0073095025604889
2024-04-23,Bancos_S1,3.0,0.0074989688460479
2024-04-23,Bancos_S1,4.0,0.0076459303144968
2024-04-24,Bancos_S1,0.5,0.0075116995927849
2024-04-24,Bancos_S1,1.0,0.0077193771241625
2024-04-24,Bancos_S1,2.0,0.0080120821648138
2024-04-24,Bancos_S1,3.0,0.0082197596961914
2024-04-24,Bancos_S1,4.0,0.0083808469043195
2024-04-25,Bancos_S1,0.5,0.007786234992506
2024-04-25,Bancos_S1,1.0,0.0080015026615596
2024-04-25,Bancos_S1,2.0,0.0083049054004273
2024-04-25,Bancos_S1,3.0,0.0085201730694809
2024-04-25,Bancos_S1,4.0,0.0086871476457774
2024-04-26,Bancos_S1,0.5,0.007324962682643
2024-04-26,Bancos_S1,1.0,0.0075274774595685
2024-04-26,Bancos_S1,2.0,0.007812906006505
2024-04-26,Bancos_S1,3.0,0.0080154207834306
2024-04-26,Bancos_S1,4.0,0.0081725034480945
2024-04-29,Bancos_S1,0.5,0.0068840302154722
