data,prazo_anos,taxa_pre
2016-06-30,20.0,0.123153827555267
2016-07-31,0.25,0.0963088066108635
2016-07-31,0.5,0.096842603097851
2016-07-31,1.0,0.0975926752930979
2016-07-31,2.0,0.098476466229833
2016-07-31,5.0,0.0998178601913294
2016-07-31,7.0,0.1005079595332141
2016-07-31,10.0,0.1014915940324521
2016-07-31,15.0,0.10297628997745
2016-07-31,20.0,0.1042245737119037
2016-08-31,0.25,0.0952447735229771
2016-08-31,0.5,0.0959943634495592
2016-08-31,1.0,0.0971375918628712
2016-08-31,2.0,0.098674532314779
2016-08-31,5.0,0.1012292808213898
2016-08-31,7.0,0.1023467909110815
2016-08-31,10.0,0.1036780573077869
2016-08-31,15.0,0.1053848066884272
2016-08-31,20.0,0.1066967097973517
2016-09-30,0.25,0.0861035621545224
2016-09-30,0.5,0.0871082423599332
2016-09-30,1.0,0.0887162222943192
2016-09-30,2.0,0.0910252533725925
2016-09-30,5.0,0.095014313088166
2016-09-30,7.0,0.0966370671140832
2016-09-30,10.0,0.0983792705523468
2016-09-30,15.0,0.1003485101779141
2016-09-30,20.0,0.1017356180011392
2016-10-31,0.25,0.0953679809610948
2016-10-31,0.5,0.0963512369798863
2016-10-31,1.0,0.0979201839751701
2016-10-31,2.0,0.1001643697220485
2016-10-31,5.0,0.1040329663954706
2016-10-31,7.0,0.1056132866586131
2016-10-31,10.0,0.1073209768574559
2016-10-31,15.0,0.1092681707977902
2016-10-31,20.0,0.110648962426446
2016-11-30,0.25,0.0900280863625998
2016-11-30,0.5,0.091277562875729
2016-11-30,1.0,0.0933315396426399
2016-11-30,2.0,0.0963815042265966
2016-11-30,5.0,0.1017469946304958
2016-11-30,7.0,0.1038546038639618
2016-11-30,10.0,0.1059911612969762
2016-11-30,15.0,0.108212298576446
2016-11-30,20.0,0.109671576285832
2016-12-31,0.25,0.0816507007590073
2016-12-31,0.5,0.08300229187302
2016-12-31,1.0,0.0852423122488932
2016-12-31,2.0,0.0886013506498502
2016-12-31,5.0,0.0945410068640599
2016-12-31,7.0,0.0968508691317591
2016-12-31,10.0,0.0991519278236206
2016-12-31,15.0,0.101478141967327
2016-12-31,20.0,0.1029675247023558
2017-01-31,0.25,0.0828544679029423
2017-01-31,0.5,0.0840690279931457
2017-01-31,1.0,0.0860593901811718
2017-01-31,2.0,0.0890036720124534
2017-01-31,5.0,0.0941728357785463
2017-01-31,7.0,0.09621128788443
2017-01-31,10.0,0.0982915967939614
2017-01-31,15.0,0.1004768047528477
2017-01-31,20.0,0.1019257885395386
2017-02-28,0.25,0.0940484979472253
2017-02-28,0.5,0.094954591491648
2017-02-28,1.0,0.0963829554059245
2017-02-28,2.0,0.0983935908056831
2017-02-28,5.0,0.1018283214674066
2017-02-28,7.0,0.103255810064607
2017-02-28,10.0,0.1048391955699036
2017-02-28,15.0,0.1067069886138601
2017-02-28,20.0,0.1080650315048287
2017-03-31,0.25,0.0865310959524538
2017-03-31,0.5,0.0872994231708314
2017-03-31,1.0,0.08847678924279
2017-03-31,2.0,0.0900704425080012
2017-03-31,5.0,0.0927305462942064
2017-03-31,7.0,0.0938851683550183
2017-03-31,10.0,0.095246619544702
2017-03-31,15.0,0.0969726497710696
2017-03-31,20.0,0.0982900769347826
2017-04-30,0.25,0.0815289970902356
2017-04-30,0.5,0.0828404619966605
2017-04-30,1.0,0.0850073760350558
2017-04-30,2.0,0.0882449630467539
2017-04-30,5.0,0.0939589992585836
2017-04-30,7.0,0.0961893856514648
2017-04-30,10.0,0.0984258031303769
2017-04-30,15.0,0.1007107270371283
2017-04-30,20.0,0.1021882799212061
2017-05-31,0.25,0.0861280334302716
2017-05-31,0.5,0.0873102262262569
2017-05-31,1.0,0.0892416181183943
2017-05-31,2.0,0.0920879327335934
2017-05-31,5.0,0.0970751029987427
2017-05-31,7.0,0.0990494469025781
2017-05-31,10.0,0.1010776138010919
2017-05-31,15.0,0.1032295155162987
2017-05-31,20.0,0.10466895690441
2017-06-30,0.25,0.0843454498940597
2017-06-30,0.5,0.0854706554406588
2017-06-30,1.0,0.0872982216952388
2017-06-30,2.0,0.0899720510190522
2017-06-30,5.0,0.0946387957041367
2017-06-30,7.0,0.096500267951997
2017-06-30,10.0,0.0984366313847854
2017-06-30,15.0,0.1005298926958271
2017-06-30,20.0,0.1019525333268554
2017-07-31,0.25,0.0788127632442844
2017-07-31,0.5,0.0798117009432913
2017-07-31,1.0,0.0814092185480338
2017-07-31,2.0,0.0837008685822837
2017-07-31,5.0,0.0876576395672149
2017-07-31,7.0,0.0892690197118827
2017-07-31,10.0,0.0910019722739327
2017-07-31,15.0,0.0929653028075528
2017-07-31,20.0,0.09435071764759
2017-08-31,0.25,0.0872038284891324
2017-08-31,0.5,0.0878217129040664
2017-08-31,1.0,0.0887249857332088
2017-08-31,2.0,0.0898632885284756
2017-08-31,5.0,0.0916774886594034
2017-08-31,7.0,0.0925341365499034
2017-08-31,10.0,0.0936532322846686
2017-08-31,15.0,0.095224455481522
2017-08-31,20.0,0.0964975296886915
2017-09-30,0.25,0.077047533849526
2017-09-30,0.5,0.0781792031712273
2017-09-30,1.0,0.0800185458420801
2017-09-30,2.0,0.0827119392989927
2017-09-30,5.0,0.0874150282349199
2017-09-30,7.0,0.0892893029431111
2017-09-30,10.0,0.0912360791781043
2017-09-30,15.0,0.0933359917732228
2017-09-30,20.0,0.0947605380290443
2017-10-31,0.25,0.0784021360154506
2017-10-31,0.5,0.0796353694555322
2017-10-31,1.0,0.0816597528057891
2017-10-31,2.0,0.0846605539151478
2017-10-31,5.0,0.0899347134308331
2017-10-31,7.0,0.0920101508614353
2017-10-31,10.0,0.0941205415568749
2017-10-31,15.0,0.0963249645646673
2017-10-31,20.0,0.0977794535550417
2017-11-30,0.25,0.0829423507865352
2017-11-30,0.5,0.0839928119024066
2017-11-30,1.0,0.0856842005337858
2017-11-30,2.0,0.0881317982873375
2017-11-30,5.0,0.0923782730378223
2017-11-30,7.0,0.0940917029119582
2017-11-30,10.0,0.0959076569925077
2017-11-30,15.0,0.0979240055963355
2017-11-30,20.0,0.0993246103678075
2017-12-31,0.25,0.0882242379550463
2017-12-31,0.5,0.0896139441921582
2017-12-31,1.0,0.091923406890638
2017-12-31,2.0,0.095397809661428
2017-12-31,5.0,0.1015517780342314
2017-12-31,7.0,0.1039371329271798
2017-12-31,10.0,0.1062995930805038
2017-12-31,15.0,0.1086650280367149
2017-12-31,20.0,0.1101656477226631
2018-01-31,0.25,0.0939179038462442
2018-01-31,0.5,0.0948998739053501
2018-01-31,1.0,0.0964664779978674
2018-01-31,2.0,0.0987067714858022
2018-01-31,5.0,0.1025681375175868
2018-01-31,7.0,0.1041459107478263
2018-01-31,10.0,0.1058515293331556
2018-01-31,15.0,0.1077974000091366
2018-01-31,20.0,0.1091778125162076
2018-02-28,0.25,0.0898181941373431
2018-02-28,0.5,0.0907057480792191
2018-02-28,1.0,0.0921003345068614
2018-02-28,2.0,0.0940548554462473
2018-02-28,5.0,0.0973853423874164
2018-02-28,7.0,0.0987761105662233
2018-02-28,10.0,0.1003296297455385
2018-02-28,15.0,0.1021783453678243
2018-02-28,20.0,0.1035309224859725
2018-03-31,0.25,0.0949510271002219
2018-03-31,0.5,0.0956494518792702
2018-03-31,1.0,0.096699462000409
2018-03-31,2.0,0.0980815391192689
2018-03-31,5.0,0.1003485983224963
2018-03-31,7.0,0.1013647682879924
2018-03-31,10.0,0.102613610319273
2018-03-31,15.0,0.1042677102921445
2018-03-31,20.0,0.1055645290931914
2018-04-30,0.25,0.0943724706329086
2018-04-30,0.5,0.0952328565463785
2018-04-30,1.0,0.0965779452723272
2018-04-30,2.0,0.0984502357944443
2018-04-30,5.0,0.1016279634542821
2018-04-30,7.0,0.1029649213441416
2018-04-30,10.0,0.1044746742565904
2018-04-30,15.0,0.1062954337275745
2018-04-30,20.0,0.107640001274273
2018-05-31,0.25,0.1060657168819824
2018-05-31,0.5,0.106748520857761
2018-05-31,1.0,0.1077700712817553
2018-05-31,2.0,0.1091048683716145
2018-05-31,5.0,0.1112840955597389
2018-05-31,7.0,0.1122693262194833
2018-05-31,10.0,0.113493003957119
2018-05-31,15.0,0.1151310299796422
2018-05-31,20.0,0.1164232435168099
2018-06-30,0.25,0.1144309771641144
2018-06-30,0.5,0.114904848517999
2018-06-30,1.0,0.1155457425160678
2018-06-30,2.0,0.116248155966507
2018-06-30,5.0,0.117252605335278
2018-06-30,7.0,0.1178240141089968
2018-06-30,10.0,0.1187111123661428
2018-06-30,15.0,0.120134144797589
2018-06-30,20.0,0.1213647616396188
2018-07-31,0.25,0.1158763122252778
2018-07-31,0.5,0.1163628259528435
2018-07-31,1.0,0.1170267532175084
2018-07-31,2.0,0.1177674317804365
2018-07-31,5.0,0.1188429661719767
2018-07-31,7.0,0.1194394150321748
2018-07-31,10.0,0.1203468794893291
2018-07-31,15.0,0.1217829210396616
2018-07-31,20.0,0.1230172650566553
2018-08-31,0.25,0.1238649404499781
2018-08-31,0.5,0.1243618534909379
2018-08-31,1.0,0.1250447273683087
2018-08-31,2.0,0.1258168818950763
2018-08-31,5.0,0.1269508891215483
2018-08-31,7.0,0.1275679353563598
2018-08-31,10.0,0.1284921525612081
2018-08-31,15.0,0.1299388951007449
2018-08-31,20.0,0.1311763050024769
2018-09-30,0.25,0.1154491565811407
2018-09-30,0.5,0.1159467262370569
2018-09-30,1.0,0.1166307964077604
2018-09-30,2.0,0.1174049383338729
2018-09-30,5.0,0.1185426375481242
2018-09-30,7.0,0.1191609843057417
2018-09-30,10.0,0.1200862592827987
2018-09-30,15.0,0.1215336774851696
2018-09-30,20.0,0.1227712809675446
2018-10-31,0.25,0.1067414560215433
2018-10-31,0.5,0.1074976845863506
2018-10-31,1.0,0.1086530080008016
2018-10-31,2.0,0.1102100418501098
2018-10-31,5.0,0.1128021178207945
2018-10-31,7.0,0.1139327767130336
2018-10-31,10.0,0.1152747376072508
2018-10-31,15.0,0.1169883182077309
2018-10-31,20.0,0.118302178493908
2018-11-30,0.25,0.0999980601913641
2018-11-30,0.5,0.1008111827030574
2018-11-30,1.0,0.102070161766311
2018-11-30,2.0,0.1037993985050799
2018-11-30,5.0,0.1067113754383395
2018-11-30,7.0,0.1079547211871851
2018-11-30,10.0,0.1093883352417002
2018-11-30,15.0,0.111160460237214
2018-11-30,20.0,0.1124910937733975
2018-12-31,0.25,0.0970617009469788
2018-12-31,0.5,0.0979243202370959
2018-12-31,1.0,0.0992734779742147
2018-12-31,2.0,0.1011525283351717
2018-12-31,5.0,0.1043428137340723
2018-12-31,7.0,0.1056841951559202
2018-12-31,10.0,0.1071975459208483
2018-12-31,15.0,0.1090206035569598
2018-12-31,20.0,0.1103658295389913
2019-01-31,0.25,0.0905099666542876
2019-01-31,0.5,0.0912926489920254
2019-01-31,1.0,0.0924961687990007
2019-01-31,2.0,0.0941332712036666
2019-01-31,5.0,0.0968740903691438
2019-01-31,7.0,0.0980571448619709
2019-01-31,10.0,0.0994417213949964
2019-01-31,15.0,0.1011825231713193
2019-01-31,20.0,0.1025041824549515
2019-02-28,0.25,0.0987773683642104
2019-02-28,0.5,0.0993517648907314
2019-02-28,1.0,0.1001758067026001
2019-02-28,2.0,0.1011824831922379
2019-02-28,5.0,0.1027521613990405
2019-02-28,7.0,0.1035226751098265
2019-02-28,10.0,0.1045717141403923
2019-02-28,15.0,0.1060981878997788
2019-02-28,20.0,0.1073584411784572
2019-03-31,0.25,0.0932638877055727
2019-03-31,0.5,0.0941298571577108
2019-03-31,1.0,0.0954851185884015
2019-03-31,2.0,0.0973743090013632
2019-03-31,5.0,0.1005834315545477
2019-03-31,7.0,0.1019314484666004
2019-03-31,10.0,0.10345019616659
2019-03-31,15.0,0.1052767011502582
2019-03-31,20.0,0.1066229148139011
2019-04-30,0.25,0.0845447269672716
2019-04-30,0.5,0.0854460023051834
2019-04-30,1.0,0.0868655878810023
2019-04-30,2.0,0.0888616398473974
2019-04-30,5.0,0.0922692788941936
2019-04-30,7.0,0.0936872243224646
2019-04-30,10.0,0.0952628479501298
2019-04-30,15.0,0.0971256830152368
2019-04-30,20.0,0.0984823054214823
2019-05-31,0.25,0.0853317887749743
2019-05-31,0.5,0.0858973389345046
2019-05-31,1.0,0.0867052634621955
2019-05-31,2.0,0.0876851643449294
2019-05-31,5.0,0.0892051015604578
2019-05-31,7.0,0.0899580937361222
2019-05-31,10.0,0.0909928817340874
2019-05-31,15.0,0.0925102525004128
2019-05-31,20.0,0.0937678977279134
2019-06-30,0.25,0.0852816174813432
2019-06-30,0.5,0.0860683650316411
2019-06-30,1.0,0.0872792912898914
2019-06-30,2.0,0.088928698014919
2019-06-30,5.0,0.0916923748916687
2019-06-30,7.0,0.0928834811378002
2019-06-30,10.0,0.0942746065147506
2019-06-30,15.0,0.0960195914322167
2019-06-30,20.0,0.0973424492058523
2019-07-31,0.25,0.0883431161932754
2019-07-31,0.5,0.0893357900335533
2019-07-31,1.0,0.0909218954516554
2019-07-31,2.0,0.0931945864466515
2019-07-31,5.0,0.0971161372623638
2019-07-31,7.0,0.0987151109105757
2019-07-31,10.0,0.1004379727251982
2019-07-31,15.0,0.1023948576905296
2019-07-31,20.0,0.1037784258443336
2019-08-31,0.25,0.1021991668341118
2019-08-31,0.5,0.1031336227994252
2019-08-31,1.0,0.1046136604909653
2019-08-31,2.0,0.1067101414173011
2019-08-31,5.0,0.1103043471416718
2019-08-31,7.0,0.1117880116983699
2019-08-31,10.0,0.1134170875740945
2019-08-31,15.0,0.1153140658102133
2019-08-31,20.0,0.1166804703987336
2019-09-30,0.25,0.1227949695948809
2019-09-30,0.5,0.1235337616818065
2019-09-30,1.0,0.1246573174034435
2019-09-30,2.0,0.1261615756582011
2019-09-30,5.0,0.1286556105126767
2019-09-30,7.0,0.1297517338876891
2019-09-30,10.0,0.1310656055318228
2019-09-30,15.0,0.1327612438360663
2019-09-30,20.0,0.1340699635683049
2019-10-31,0.25,0.1233903560591652
2019-10-31,0.5,0.1241524691918112
2019-10-31,1.0,0.1253185137590496
2019-10-31,2.0,0.1268933586346709
2019-10-31,5.0,0.1295185221132359
2019-10-31,7.0,0.1306608362603574
2019-10-31,10.0,0.1320122768842984
2019-10-31,15.0,0.1337319127592499
2019-10-31,20.0,0.1350475079106093
2019-11-30,0.25,0.1204922072072605
2019-11-30,0.5,0.1209741872019924
2019-11-30,1.0,0.1216298544136267
2019-11-30,2.0,0.1223568105695719
2019-11-30,5.0,0.1234068528731661
2019-11-30,7.0,0.1239943220065267
2019-11-30,10.0,0.1248944828582026
2019-11-30,15.0,0.1263258591557176
2019-11-30,20.0,0.1275588665554006
2019-12-31,0.25,0.1088729674827648
2019-12-31,0.5,0.1092243299515027
2019-12-31,1.0,0.1096420237908731
2019-12-31,2.0,0.1099736353342285
2019-12-31,5.0,0.110289246743473
2019-12-31,7.0,0.1106180085937641
2019-12-31,10.0,0.1113077514712464
2019-12-31,15.0,0.1126047211322273
2019-12-31,20.0,0.1137992203858135
2020-01-31,0.25,0.1123746357663318
2020-01-31,0.5,0.1126183823691105
2020-01-31,1.0,0.1128400097898549
2020-01-31,2.0,0.1128458966457119
2020-01-31,5.0,0.1125564099558977
2020-01-31,7.0,0.1126720227047522
2020-01-31,10.0,0.1131884020742832
2020-01-31,15.0,0.1143746340186275
2020-01-31,20.0,0.1155374063852039
2020-02-29,0.25,0.0985225426107097
2020-02-29,0.5,0.0987403156563677
2020-02-29,1.0,0.0989146215945571
2020-02-29,2.0,0.0988418933809638
2020-02-29,5.0,0.0984063636342136
2020-02-29,7.0,0.098470531920748
2020-02-29,10.0,0.0989450692539187
2020-02-29,15.0,0.1001045741689088
2020-02-29,20.0,0.1012596891133694
2020-03-31,0.25,0.0969128040368123
2020-03-31,0.5,0.0967047279859509
2020-03-31,1.0,0.0961031752114358
2020-03-31,2.0,0.0947415147140304
2020-03-31,5.0,0.091911538047275
2020-03-31,7.0,0.0911322493633926
2020-03-31,10.0,0.0909207661681547
2020-03-31,15.0,0.0916420684430417
2020-03-31,20.0,0.0926716362291159
2020-04-30,0.25,0.0990649320257039
2020-04-30,0.5,0.0990715166122925
2020-04-30,1.0,0.0988610561923262
2020-04-30,2.0,0.0981491165184105
2020-04-30,5.0,0.0965261249231029
2020-04-30,7.0,0.0961720033052331
2020-04-30,10.0,0.0963063271227037
2020-04-30,15.0,0.097248517169399
2020-04-30,20.0,0.0983413703616641
2020-05-31,0.25,0.0728751690489405
2020-05-31,0.5,0.0734736382983258
2020-05-31,1.0,0.0743415384438752
2020-05-31,2.0,0.0754210766817534
2020-05-31,5.0,0.0771261100122126
2020-05-31,7.0,0.0779443033026026
2020-05-31,10.0,0.0790321222253756
2020-05-31,15.0,0.08058336703817
2020-05-31,20.0,0.081850717342473
2020-06-30,0.25,0.0605170612164798
2020-06-30,0.5,0.0607972692529008
2020-06-30,1.0,0.0610853261229509
2020-06-30,2.0,0.0612015720691988
2020-06-30,5.0,0.0611170992403919
2020-06-30,7.0,0.0613049292385216
2020-06-30,10.0,0.0618800460626541
2020-06-30,15.0,0.0631037971578305
2020-06-30,20.0,0.0642773189410944
2020-07-31,0.25,0.0778080452093453
2020-07-31,0.5,0.0782871651844946
2020-07-31,1.0,0.0789376216979505
2020-07-31,2.0,0.0796559213330711
2020-07-31,5.0,0.0806898824352812
2020-07-31,7.0,0.081271686877858
2020-07-31,10.0,0.0821672403881981
2020-07-31,15.0,0.0835956736992373
2020-07-31,20.0,0.0848278379191779
2020-08-31,0.25,0.0877528763820192
2020-08-31,0.5,0.0882723089658685
2020-08-31,1.0,0.0889962114228459
2020-08-31,2.0,0.0898365266339596
2020-08-31,5.0,0.091097155827115
2020-08-31,7.0,0.0917588053394161
2020-08-31,10.0,0.0927193003451071
2020-08-31,15.0,0.0941892157015613
2020-08-31,20.0,0.0954332647264969
2020-09-30,0.25,0.0902938608524726
2020-09-30,0.5,0.0905739813299105
2020-09-30,1.0,0.0908618786753766
2020-09-30,2.0,0.0909778596038024
2020-09-30,5.0,0.0908928944519185
2020-09-30,7.0,0.0910805510265627
2020-09-30,10.0,0.091655526797772
2020-09-30,15.0,0.0928791877939488
2020-09-30,20.0,0.0940526837634171
2020-10-31,0.25,0.0772996145809412
2020-10-31,0.5,0.0780392359974275
2020-10-31,1.0,0.0791643026828557
2020-10-31,2.0,0.0806710710982628
2020-10-31,5.0,0.0831697690731452
2020-10-31,7.0,0.0842675350577215
2020-10-31,10.0,0.0855827427082201
2020-10-31,15.0,0.0872792344002153
2020-10-31,20.0,0.0885881986321383
2020-11-30,0.25,0.0685122403360111
2020-11-30,0.5,0.0695626155211723
2020-11-30,1.0,0.0712538475945344
2020-11-30,2.0,0.0737011852586144
2020-11-30,5.0,0.0779471768414091
2020-11-30,7.0,0.0796604365170942
2020-11-30,10.0,0.0814762521677829
2020-11-30,15.0,0.083492512348119
2020-11-30,20.0,0.0848930917858364
2020-12-31,0.25,0.0609124434345079
2020-12-31,0.5,0.0623065578760505
2020-12-31,1.0,0.0646240519261123
2020-12-31,2.0,0.068111797162698
2020-12-31,5.0,0.0742905518074656
2020-12-31,7.0,0.0766846377997273
2020-12-31,10.0,0.0790541993388653
2020-12-31,15.0,0.0814241703780116
2020-12-31,20.0,0.0829260896734797
2021-01-31,0.25,0.074472906848798
2021-01-31,0.5,0.0759754420450113
2021-01-31,1.0,0.0784904689484636
2021-01-31,2.0,0.0823063750572281
2021-01-31,5.0,0.0890947534964518
2021-01-31,7.0,0.0917035827910059
2021-01-31,10.0,0.0942478044715357
2021-01-31,15.0,0.0967293414652114
2021-01-31,20.0,0.0982632249418184
2021-02-28,0.25,0.074010749717809
2021-02-28,0.5,0.0753245560921437
2021-02-28,1.0,0.0774957360742573
2021-02-28,2.0,0.0807404100883819
2021-02-28,5.0,0.0864676118104136
2021-02-28,7.0,0.0887026358259775
2021-02-28,10.0,0.0909428252867155
2021-02-28,15.0,0.0932301585854985
2021-02-28,20.0,0.0947084017719507
2021-03-31,0.25,0.0775181394053986
2021-03-31,0.5,0.0786522769541723
2021-03-31,1.0,0.080496116512525
2021-03-31,2.0,0.0831969806382339
2021-03-31,5.0,0.0879139478206092
2021-03-31,7.0,0.0897931112167082
2021-03-31,10.0,0.0917438636358807
2021-03-31,15.0,0.0938463160593758
2021-03-31,20.0,0.0952715899882104
2021-04-30,0.25,0.0917551877413183
2021-04-30,0.5,0.0927930479635403
2021-04-30,1.0,0.0944614789012068
2021-04-30,2.0,0.0968709370913254
2021-04-30,5.0,0.1010465600512704
2021-04-30,7.0,0.1027350319962502
2021-04-30,10.0,0.104530686698944
2021-04-30,15.0,0.10653406886722
2021-04-30,20.0,0.1079309586927081
2021-05-31,0.25,0.0880345247099879
2021-05-31,0.5,0.0893750839041261
2021-05-31,1.0,0.0915950051152424
2021-05-31,2.0,0.0949206528203052
2021-05-31,5.0,0.100798279205683
2021-05-31,7.0,0.1030862911282922
2021-05-31,10.0,0.1053695779766449
2021-05-31,15.0,0.1076844401732556
2021-05-31,20.0,0.1091705705209879
2021-06-30,0.25,0.0829819736722838
2021-06-30,0.5,0.0847841190242754
2021-06-30,1.0,0.0878450086562747
2021-06-30,2.0,0.0925677552526601
2021-06-30,5.0,0.1010407694479982
2021-06-30,7.0,0.1042430208640604
2021-06-30,10.0,0.1072698987696792
2021-06-30,15.0,0.1100597373714523
2021-06-30,20.0,0.111681950737659
2021-07-31,0.25,0.0739054578606673
2021-07-31,0.5,0.0755616481879552
2021-07-31,1.0,0.078356620905947
2021-07-31,2.0,0.0826376003485149
2021-07-31,5.0,0.0902899445877176
2021-07-31,7.0,0.0932031105414415
2021-07-31,10.0,0.0959948625679885
2021-07-31,15.0,0.0986345121058791
2021-07-31,20.0,0.1002136955848475
2021-08-31,0.25,0.0710554384732786
2021-08-31,0.5,0.0727073481403597
2021-08-31,1.0,0.075494521880862
2021-08-31,2.0,0.0797625449001762
2021-08-31,5.0,0.0873908200178713
2021-08-31,7.0,0.0902955074924367
2021-08-31,10.0,0.0930803636002155
2021-08-31,15.0,0.0957156082993513
2021-08-31,20.0,0.097293529770887
2021-09-30,0.25,0.0889562634150022
2021-09-30,0.5,0.090392541902857
2021-09-30,1.0,0.0927868550490765
2021-09-30,2.0,0.0964022196723231
2021-09-30,5.0,0.1028180525958809
2021-09-30,7.0,0.1052956507032407
2021-09-30,10.0,0.1077331363064835
2021-09-30,15.0,0.1101464945373896
2021-09-30,20.0,0.1116608444714191
2021-10-31,0.25,0.0970335086226664
2021-10-31,0.5,0.0982312764846855
2021-10-31,1.0,0.1001910447448414
2021-10-31,2.0,0.1030845009545571
2021-10-31,5.0,0.1081592460653457
2021-10-31,7.0,0.1101644386855884
2021-10-31,10.0,0.1122176961974621
2021-10-31,15.0,0.1143856247989804
2021-10-31,20.0,0.1158296579668988
2021-11-30,0.25,0.1100206207568367
2021-11-30,0.5,0.1111439919211591
2021-11-30,1.0,0.1129682160963888
2021-11-30,2.0,0.115636493231512
2021-11-30,5.0,0.1202929236267962
2021-11-30,7.0,0.1221507626098911
2021-11-30,10.0,0.1240841709491755
2021-11-30,15.0,0.1261755446639696
2021-11-30,20.0,0.1275976444896184
2021-12-31,0.25,0.1219002432265476
2021-12-31,0.5,0.122818794457887
2021-12-31,1.0,0.1242698551561028
2021-12-31,2.0,0.1263181966704916
2021-12-31,5.0,0.1298229739057827
2021-12-31,7.0,0.1312751367900745
2021-12-31,10.0,0.1328785909747018
2021-12-31,15.0,0.1347592030931641
2021-12-31,20.0,0.1361209187104698
2022-01-31,0.25,0.1395011425966519
2022-01-31,0.5,0.1403664689857042
2022-01-31,1.0,0.1417205588133503
2022-01-31,2.0,0.1436078028448858
2022-01-31,5.0,0.1468133096091961
2022-01-31,7.0,0.1481600528399222
2022-01-31,10.0,0.1496777645990549
2022-01-31,15.0,0.1515036078648886
2022-01-31,20.0,0.1528496319431977
2022-02-28,0.25,0.1304478208981494
2022-02-28,0.5,0.1311994125055766
2022-02-28,1.0,0.1323462878011676
2022-02-28,2.0,0.1338892868101655
2022-02-28,5.0,0.1364552902861382
2022-02-28,7.0,0.1375767650000949
2022-02-28,10.0,0.138911255999511
2022-02-28,15.0,0.1406200651281655
2022-02-28,20.0,0.1419325583647764
2022-03-31,0.25,0.133917854749469
2022-03-31,0.5,0.1348538779687316
2022-03-31,1.0,0.13633677105586
2022-03-31,2.0,0.1384379956442782
2022-03-31,5.0,0.1420410136601909
2022-03-31,7.0,0.1435277823945863
2022-03-31,10.0,0.145159383034109
2022-03-31,15.0,0.1470579739889675
2022-03-31,20.0,0.1484248406291427
2022-04-30,0.25,0.1413732966903034
2022-04-30,0.5,0.1423465487623063
2022-04-30,1.0,0.1438972694672427
2022-04-30,2.0,0.1461111759201488
2022-04-30,5.0,0.1499235228098529
2022-04-30,7.0,0.1514840287802812
2022-04-30,10.0,0.1531756031462664
2022-04-30,15.0,0.1551125029332726
2022-04-30,20.0,0.1564903452376203
2022-05-31,0.25,0.1518172028472599
2022-05-31,0.5,0.1527364093166717
2022-05-31,1.0,0.1541886637996614
2022-05-31,2.0,0.1562389885459321
2022-05-31,5.0,0.159747450027115
2022-05-31,7.0,0.1612009107070908
2022-05-31,10.0,0.1628054204458389
2022-05-31,15.0,0.1646867068103089
2022-05-31,20.0,0.1660486156023301
2022-06-30,0.25,0.1381583067018709
2022-06-30,0.5,0.1388895680477495
2022-06-30,1.0,0.1399994034372261
2022-06-30,2.0,0.1414808681359192
2022-06-30,5.0,0.1439325594469828
2022-06-30,7.0,0.1450137670781778
2022-06-30,10.0,0.146315507094008
2022-06-30,15.0,0.1480033961963964
2022-06-30,20.0,0.1493098957451317
2022-07-31,0.25,0.1358155059634033
2022-07-31,0.5,0.1366634602175838
2022-07-31,1.0,0.1379858995795868
2022-07-31,2.0,0.1398205627657992
2022-07-31,5.0,0.14292839019915
2022-07-31,7.0,0.1442407253534743
2022-07-31,10.0,0.145730451515733
2022-07-31,15.0,0.1475384186948795
2022-07-31,20.0,0.1488793211886037
2022-08-31,0.25,0.1354226278991853
2022-08-31,0.5,0.136161478826701
2022-08-31,1.0,0.1372851417505953
2022-08-31,2.0,0.1387895781002149
2022-08-31,5.0,0.1412839438011586
2022-08-31,7.0,0.1423801837186416
2022-08-31,10.0,0.1436941501518755
2022-08-31,15.0,0.1453898490036278
2022-08-31,20.0,0.146698586083018
2022-09-30,0.25,0.1481723322481068
2022-09-30,0.5,0.1489976187971935
2022-09-30,1.0,0.1502787596413933
2022-09-30,2.0,0.1520448136955584
2022-09-30,5.0,0.1550251860818299
2022-09-30,7.0,0.1562926245015574
2022-09-30,10.0,0.1577458341814439
2022-09-30,15.0,0.1595304760834008
2022-09-30,20.0,0.1608646957733221
2022-10-31,0.25,0.1522053465844835
2022-10-31,0.5,0.1530703415141198
2022-10-31,1.0,0.1544238274525529
2022-10-31,2.0,0.1563100682443362
2022-10-31,5.0,0.1595137112921699
2022-10-31,7.0,0.1608597980186152
2022-10-31,10.0,0.1623769758140374
2022-10-31,15.0,0.1642024780050811
2022-10-31,20.0,0.1655484043638268
2022-11-30,0.25,0.1404418673104944
2022-11-30,0.5,0.1411250020134457
2022-11-30,1.0,0.1421471549925718
2022-11-30,2.0,0.143482953105877
2022-11-30,5.0,0.1456640398932505
2022-11-30,7.0,0.1466499256069598
2022-11-30,10.0,0.1478741361287007
2022-11-30,15.0,0.1495125024725289
2022-11-30,20.0,0.1508048135133829
2022-12-31,0.25,0.1155138786898028
2022-12-31,0.5,0.1166850337286058
2022-12-31,1.0,0.1185963158209373
2022-12-31,2.0,0.1214092220722597
2022-12-31,5.0,0.1263343296868016
2022-12-31,7.0,0.1282868116838977
2022-12-31,10.0,0.1302971973353066
2022-12-31,15.0,0.1324377410967744
